player_slug,player_name,canonical_name,season_end,war
arcidry01,Ryan Arcidiacono,ryan arcidiacono,2022,0.1671225721840392
arizatr01,Trevor Ariza,trevor ariza,2017,6.490314799
arizatr01,Trevor Ariza,trevor ariza,2018,3.406579318
arizatr01,Trevor Ariza,trevor ariza,2019,0.659834095
arizatr01,Trevor Ariza,trevor ariza,2020,1.77843511076337
arizatr01,Trevor Ariza,trevor ariza,2021,1.84909053161535
arizatr01,Trevor Ariza,trevor ariza,2022,-0.4092415283242185
artesro01,Metta World Peace,metta world peace,2017,-0.406417216
arthuda01,Darrell Arthur,darrell arthur,2017,0.192896131
arthuda01,Darrell Arthur,darrell arthur,2018,-0.498596395
artisja01,Jamel Artis,jamel artis,2018,-0.632604422
asikom01,Omer Asik,omer asik,2017,-0.69929594
asikom01,Omer Asik,omer asik,2018,-0.485444492
augusdj01,D.J. Augustin,dj augustin,2017,-2.798342602
augusdj01,D.J. Augustin,dj augustin,2018,2.384190847
augusdj01,D.J. Augustin,dj augustin,2019,3.20136588
augusdj01,D.J. Augustin,dj augustin,2020,1.29840050908998
augusdj01,D.J. Augustin,dj augustin,2021,0.5072984543892438
augusdj01,D.J. Augustin,dj augustin,2022,-1.992845831618175
avdijde01,Deni Avdija,deni avdija,2021,0.6082298817902728
avdijde01,Deni Avdija,deni avdija,2022,3.914351013351983
ayayijo01,Joel Ayayi,joel ayayi,2022,-0.0056334009837892
aytonde01,Deandre Ayton,deandre ayton,2019,0.50599749
aytonde01,Deandre Ayton,deandre ayton,2020,2.84564218220948
aytonde01,Deandre Ayton,deandre ayton,2021,6.561050286077831
aytonde01,Deandre Ayton,deandre ayton,2022,3.961705015981513
azubuud01,Udoka Azubuike,udoka azubuike,2021,-0.3126317452815922
azubuud01,Udoka Azubuike,udoka azubuike,2022,0.14274316679493
babbilu01,Luke Babbitt,luke babbitt,2017,1.321866054
babbilu01,Luke Babbitt,luke babbitt,2018,-0.118493075
bacondw01,Dwayne Bacon,dwayne bacon,2018,-0.862511191
bacondw01,Dwayne Bacon,dwayne bacon,2019,0.122323133
bacondw01,Dwayne Bacon,dwayne bacon,2020,-1.04813643883666
bacondw01,Dwayne Bacon,dwayne bacon,2021,-1.766781156107333
baglema01,Marvin Bagley III,marvin bagley,2019,-0.099079105
baglema01,Marvin Bagley III,marvin bagley,2020,-0.215043994402846
baglema01,Marvin Bagley III,marvin bagley,2021,0.1117922931387676
baglema01,Marvin Bagley III,marvin bagley,2022,1.006485953995794
bakerro01,Ron Baker,ron baker,2017,1.014834125
bakerro01,Ron Baker,ron baker,2018,0.747135318
bakerro01,Ron Baker,ron baker,2019,0.068610662
baldwwa01,Wade Baldwin IV,wade baldwin,2017,-1.550738921
baldwwa01,Wade Baldwin IV,wade baldwin,2018,0.238614221
baldwwa01,Wade Baldwin IV,wade baldwin,2019,-0.667983406
ballla01,LaMelo Ball,lamelo ball,2021,2.308454455736256
ballla01,LaMelo Ball,lamelo ball,2022,6.074391027392224
balllo01,Lonzo Ball,lonzo ball,2018,3.040284621
balllo01,Lonzo Ball,lonzo ball,2019,1.776008115
balllo01,Lonzo Ball,lonzo ball,2020,2.25847992560661
balllo01,Lonzo Ball,lonzo ball,2021,4.085533986725798
balllo01,Lonzo Ball,lonzo ball,2022,3.545859532037733
bambamo01,Mo Bamba,mo bamba,2019,-1.343945653
bambamo01,Mo Bamba,mo bamba,2020,1.74457122504705
bambamo01,Mo Bamba,mo bamba,2021,-0.2096921664568242
bambamo01,Mo Bamba,mo bamba,2022,1.136567678060403
banede01,Desmond Bane,desmond bane,2021,1.187107162768468
banede01,Desmond Bane,desmond bane,2022,9.345490071032632
bantoda01,Dalano Banton,dalano banton,2022,0.0827199263159973
barbeca01,Cat Barber,cat barber,2022,-0.052325369903161
barbole01,Leandro Barbosa,leandro barbosa,2017,0.316675595
bareajo01,J.J. Barea,jj barea,2017,2.034798515
bareajo01,J.J. Barea,jj barea,2018,3.600320086
bareajo01,J.J. Barea,jj barea,2019,1.52230274
bareajo01,J.J. Barea,jj barea,2020,0.761038448953537
barneha02,Harrison Barnes,harrison barnes,2017,3.55432082
barneha02,Harrison Barnes,harrison barnes,2018,1.638759333
barneha02,Harrison Barnes,harrison barnes,2019,1.915820103
barneha02,Harrison Barnes,harrison barnes,2020,1.70955395901993
barneha02,Harrison Barnes,harrison barnes,2021,4.177446722173554
barneha02,Harrison Barnes,harrison barnes,2022,2.967496496799782
barnema02,Matt Barnes,matt barnes,2017,0.710132126
barnesc01,Scottie Barnes,scottie barnes,2022,5.022354503459047
barrerj01,RJ Barrett,rj barrett,2020,-1.32281067645363
barrerj01,RJ Barrett,rj barrett,2021,3.725062434379419
barrerj01,RJ Barrett,rj barrett,2022,1.453869685788175
bartowi01,Will Barton,will barton,2017,1.679492457
bartowi01,Will Barton,will barton,2018,4.9405736
bartowi01,Will Barton,will barton,2019,-1.107102727
bartowi01,Will Barton,will barton,2020,5.12838333634604
bartowi01,Will Barton,will barton,2021,0.8833648760677191
bartowi01,Will Barton,will barton,2022,0.9758200067300596
bassbr01,Brandon Bass,brandon bass,2017,-0.322314469
bassech01,Charles Bassey,charles bassey,2022,0.1681764120768467
basspa01,Paris Bass,paris bass,2022,0.0028556479401273
bateske01,Keita Bates-Diop,keita bates diop,2019,-0.287116321
bateske01,Keita Bates-Diop,keita bates diop,2020,-0.529894804596926
bateske01,Keita Bates-Diop,keita bates diop,2021,0.1672053133885401
bateske01,Keita Bates-Diop,keita bates diop,2022,0.5898405207718032
batumni01,Nicolas Batum,nicolas batum,2017,3.99955652
batumni01,Nicolas Batum,nicolas batum,2018,1.792241701
batumni01,Nicolas Batum,nicolas batum,2019,1.977315187
batumni01,Nicolas Batum,nicolas batum,2020,1.17679057597717
batumni01,Nicolas Batum,nicolas batum,2021,7.559357345710374
batumni01,Nicolas Batum,nicolas batum,2022,2.167206316226813
bayleje01,Jerryd Bayless,jerryd bayless,2017,-0.106791361
bayleje01,Jerryd Bayless,jerryd bayless,2018,-0.595908021
bayleje01,Jerryd Bayless,jerryd bayless,2019,-1.754160066
baynear01,Aron Baynes,aron baynes,2017,3.184373182
baynear01,Aron Baynes,aron baynes,2018,2.840456961
baynear01,Aron Baynes,aron baynes,2019,2.162920025
baynear01,Aron Baynes,aron baynes,2020,0.896839835115015
baynear01,Aron Baynes,aron baynes,2021,-0.7971833681563971
bazemke01,Kent Bazemore,kent bazemore,2017,3.130193167
bazemke01,Kent Bazemore,kent bazemore,2018,3.074314934
bazemke01,Kent Bazemore,kent bazemore,2019,0.386742018
bazemke01,Kent Bazemore,kent bazemore,2020,2.19916123099776
bazemke01,Kent Bazemore,kent bazemore,2021,2.355999487761563
bazemke01,Kent Bazemore,kent bazemore,2022,0.7834455873077644
bazleda01,Darius Bazley,darius bazley,2020,0.993664949234565
bazleda01,Darius Bazley,darius bazley,2021,-2.169706491146879
bazleda01,Darius Bazley,darius bazley,2022,-1.613204802789284
bealbr01,Bradley Beal,bradley beal,2017,12.8920628
bealbr01,Bradley Beal,bradley beal,2018,9.068290745
bealbr01,Bradley Beal,bradley beal,2019,9.580186206
bealbr01,Bradley Beal,bradley beal,2020,4.65647246031004
bealbr01,Bradley Beal,bradley beal,2021,7.381822409018201
bealbr01,Bradley Beal,bradley beal,2022,3.264921882632839
beaslma01,Malik Beasley,malik beasley,2017,0.454544338
beaslma01,Malik Beasley,malik beasley,2018,0.039685409
beaslma01,Malik Beasley,malik beasley,2019,2.182016556
beaslma01,Malik Beasley,malik beasley,2020,0.569906806803296
beaslma01,Malik Beasley,malik beasley,2021,0.647867725358772
beaslma01,Malik Beasley,malik beasley,2022,1.270844472772599
beaslmi01,Michael Beasley,michael beasley,2017,1.354232442
beaslmi01,Michael Beasley,michael beasley,2018,0.553308211
beaslmi01,Michael Beasley,michael beasley,2019,-0.292976851
belinma01,Marco Belinelli,marco belinelli,2017,0.746940013
belinma01,Marco Belinelli,marco belinelli,2018,2.242330787
belinma01,Marco Belinelli,marco belinelli,2019,1.05871397
belinma01,Marco Belinelli,marco belinelli,2020,-0.299221214497172
belljo01,Jordan Bell,jordan bell,2018,2.737399373
belljo01,Jordan Bell,jordan bell,2019,-0.178229627
belljo01,Jordan Bell,jordan bell,2020,0.26603828281666
belljo01,Jordan Bell,jordan bell,2021,-0.2510719049992171
belljo01,Jordan Bell,jordan bell,2022,-0.0035077888817097
bembrde01,DeAndre' Bembry,deandre bembry,2017,-0.295089969
bembrde01,DeAndre' Bembry,deandre bembry,2018,-0.522276626
bembrde01,DeAndre' Bembry,deandre bembry,2019,0.660856627
bembrde01,DeAndre' Bembry,deandre bembry,2020,0.482098964537348
bembrde01,DeAndre' Bembry,deandre bembry,2021,0.6181622190832794
bembrde01,DeAndre' Bembry,deandre bembry,2022,1.46802937307128
bendedr01,Dragan Bender,dragan bender,2017,0.000227654
bendedr01,Dragan Bender,dragan bender,2018,-1.696106036
bendedr01,Dragan Bender,dragan bender,2019,-1.341261448
bendedr01,Dragan Bender,dragan bender,2020,-0.103585131773682
bennean01,Anthony Bennett,anthony bennett,2017,-0.669636064
bentibe01,Ben Bentil,ben bentil,2017,-0.123410714
bertada01,Davis Bertans,davis bertans,2017,2.071213244
bertada01,Davis Bertans,davis bertans,2018,3.151628637
bertada01,Davis Bertans,davis bertans,2019,5.293478957
bertada01,Davis Bertans,davis bertans,2020,4.05153468571122
bertada01,Davis Bertans,davis bertans,2021,2.991803850786688
bertada01,Davis Bertans,davis bertans,2022,0.7655432786681702
bertada02,Dairis Bertans,dairis bertans,2019,-0.699773943
beverpa01,Patrick Beverley,patrick beverley,2017,7.724218498
beverpa01,Patrick Beverley,patrick beverley,2018,0.99980189
beverpa01,Patrick Beverley,patrick beverley,2019,6.279318479
beverpa01,Patrick Beverley,patrick beverley,2020,5.60048353433431
beverpa01,Patrick Beverley,patrick beverley,2021,1.607263105845415
beverpa01,Patrick Beverley,patrick beverley,2022,5.435824979259043
beysa01,Saddiq Bey,saddiq bey,2021,-0.5201972387764334
beysa01,Saddiq Bey,saddiq bey,2022,0.6284311693347711
beyty01,Tyler Bey,tyler bey,2021,-0.3713011483839008
birchkh01,Khem Birch,khem birch,2018,1.043290507
birchkh01,Khem Birch,khem birch,2019,2.379425759
birchkh01,Khem Birch,khem birch,2020,0.894859658696873
birchkh01,Khem Birch,khem birch,2021,2.343423026048158
birchkh01,Khem Birch,khem birch,2022,0.426356354467062
birdja01,Jabari Bird,jabari bird,2018,-0.160737112
bitadgo01,Goga Bitadze,goga bitadze,2020,-0.163076427340855
bitadgo01,Goga Bitadze,goga bitadze,2021,0.5587065632955112
bitadgo01,Goga Bitadze,goga bitadze,2022,0.2219588698245002
biyombi01,Bismack Biyombo,bismack biyombo,2017,-1.660916992
biyombi01,Bismack Biyombo,bismack biyombo,2018,-1.871342377
biyombi01,Bismack Biyombo,bismack biyombo,2019,-0.888701056
biyombi01,Bismack Biyombo,bismack biyombo,2020,-0.157971006307816
biyombi01,Bismack Biyombo,bismack biyombo,2021,-1.36557057788835
biyombi01,Bismack Biyombo,bismack biyombo,2022,0.2234388003723239
bjeline01,Nemanja Bjelica,nemanja bjelica,2017,2.344086552
bjeline01,Nemanja Bjelica,nemanja bjelica,2018,2.993314755
bjeline01,Nemanja Bjelica,nemanja bjelica,2019,4.542515699
bjeline01,Nemanja Bjelica,nemanja bjelica,2020,4.56125446269718
bjeline01,Nemanja Bjelica,nemanja bjelica,2021,-0.247288873331442
bjeline01,Nemanja Bjelica,nemanja bjelica,2022,2.186129884753655
blackta01,Tarik Black,tarik black,2017,2.23936778
blackta01,Tarik Black,tarik black,2018,-0.111963642
blakean01,Antonio Blakeney,antonio blakeney,2018,-0.371402964
blakean01,Antonio Blakeney,antonio blakeney,2019,-1.829112224
bledser01,Eric Bledsoe,eric bledsoe,2017,3.997104898
bledser01,Eric Bledsoe,eric bledsoe,2018,9.498613612
bledser01,Eric Bledsoe,eric bledsoe,2019,11.21312726
bledser01,Eric Bledsoe,eric bledsoe,2020,5.33455354593873
bledser01,Eric Bledsoe,eric bledsoe,2021,0.5691020929757342
bledser01,Eric Bledsoe,eric bledsoe,2022,1.785719487486565
blevike01,Keljin Blevins,keljin blevins,2021,-0.3751588756594431
blevike01,Keljin Blevins,keljin blevins,2022,-1.710732343303327
blossja01,Jaron Blossomgame,jaron blossomgame,2019,0.190143498
blueva01,Vander Blue,vander blue,2018,-0.093205446
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2018,2.012245231
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2019,4.228101939
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2020,3.55185498914367
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2021,6.579731490819591
bogdabo01,Bogdan Bogdanovic,bogdan bogdanovic,2022,4.977680781926486
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2017,-0.973112557
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2018,3.464803691
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2019,3.833364413
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2020,2.1646218525288
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2021,2.013904747142467
bogdabo02,Bojan Bogdanovic,bojan bogdanovic,2022,0.7105667930152528
bogutan01,Andrew Bogut,andrew bogut,2017,0.298903489
bogutan01,Andrew Bogut,andrew bogut,2018,0.070751664
bogutan01,Andrew Bogut,andrew bogut,2019,0.264671575
bolbo01,Bol Bol,bol bol,2020,0.220152074209214
bolbo01,Bol Bol,bol bol,2021,-0.6286073848337993
bolbo01,Bol Bol,bol bol,2022,-0.1103744438762205
boldejo01,Jonah Bolden,jonah bolden,2019,-0.142659205
boldejo01,Jonah Bolden,jonah bolden,2020,-0.105472421644585
boldema01,Marques Bolden,marques bolden,2020,0.058198765924309
boldema01,Marques Bolden,marques bolden,2021,0.0777846539316534
bolmale01,Leandro Bolmaro,leandro bolmaro,2022,-0.1082626008568364
bolomjo01,Joel Bolomboy,joel bolomboy,2017,0.216222926
bolomjo01,Joel Bolomboy,joel bolomboy,2018,-0.184638667
bonejo01,Jordan Bone,jordan bone,2020,-0.323432702517549
bonejo01,Jordan Bone,jordan bone,2021,-0.5111420532527995
bongais01,Isaac Bonga,isaac bonga,2019,0.087515249
bongais01,Isaac Bonga,isaac bonga,2020,2.28638850786772
bongais01,Isaac Bonga,isaac bonga,2021,0.037766592942809
bongais01,Isaac Bonga,isaac bonga,2022,0.0452238228594785
bookede01,Devin Booker,devin booker,2017,2.39459862
bookede01,Devin Booker,devin booker,2018,2.073368145
bookede01,Devin Booker,devin booker,2019,3.865201213
bookede01,Devin Booker,devin booker,2020,5.99112158133923
bookede01,Devin Booker,devin booker,2021,9.051053931645493
bookede01,Devin Booker,devin booker,2022,9.53197864054792
booketr01,Trevor Booker,trevor booker,2017,1.708639976
booketr01,Trevor Booker,trevor booker,2018,0.624769023
bostobr01,Brandon Boston Jr.,brandon boston,2022,-0.2229289160616695
bouchch01,Chris Boucher,chris boucher,2018,-0.02155653
bouchch01,Chris Boucher,chris boucher,2019,0.043216419
bouchch01,Chris Boucher,chris boucher,2020,2.84295828333907
bouchch01,Chris Boucher,chris boucher,2021,3.531541840790191
bouchch01,Chris Boucher,chris boucher,2022,3.476779178116669
bouknja01,James Bouknight,james bouknight,2022,-0.7159167472828181
bowenbr02,Brian Bowen II,brian bowen,2020,-0.009652638314321
bowenbr02,Brian Bowen II,brian bowen,2021,-0.0638814729863796
bowmaky01,Ky Bowman,ky bowman,2020,-0.898770512640485
bradlav01,Avery Bradley,avery bradley,2017,2.692490511
bradlav01,Avery Bradley,avery bradley,2018,0.412716422
bradlav01,Avery Bradley,avery bradley,2019,0.860110834
bradlav01,Avery Bradley,avery bradley,2020,1.18394563968787
bradlav01,Avery Bradley,avery bradley,2021,-0.8875588843491737
bradlav01,Avery Bradley,avery bradley,2022,-0.7483551862214856
bradlto01,Tony Bradley,tony bradley,2018,0.046968228
bradlto01,Tony Bradley,tony bradley,2019,0.004724878
bradlto01,Tony Bradley,tony bradley,2020,1.9851004665866
bradlto01,Tony Bradley,tony bradley,2021,1.450020501396329
bradlto01,Tony Bradley,tony bradley,2022,1.097633544033695
brantja01,Jarrell Brantley,jarrell brantley,2020,-0.216787823790241
brantja01,Jarrell Brantley,jarrell brantley,2021,0.0208747060175156
brazdig01,Ignas Brazdeikis,ignas brazdeikis,2020,-0.274241846342624
brazdig01,Ignas Brazdeikis,ignas brazdeikis,2021,0.0323362089346547
brazdig01,Ignas Brazdeikis,ignas brazdeikis,2022,-0.5142650441400421
breweco01,Corey Brewer,corey brewer,2017,0.86821355
breweco01,Corey Brewer,corey brewer,2018,2.240380567
breweco01,Corey Brewer,corey brewer,2019,1.098217317
breweco01,Corey Brewer,corey brewer,2020,0.05558664124767
bridgmi01,Mikal Bridges,mikal bridges,2019,3.612177461
bridgmi01,Mikal Bridges,mikal bridges,2020,4.71145228475159
bridgmi01,Mikal Bridges,mikal bridges,2021,8.749575127923784
bridgmi01,Mikal Bridges,mikal bridges,2022,9.382802883350834
bridgmi02,Miles Bridges,miles bridges,2019,0.348838594
bridgmi02,Miles Bridges,miles bridges,2020,-0.341499417788057
bridgmi02,Miles Bridges,miles bridges,2021,3.021381937230871
bridgmi02,Miles Bridges,miles bridges,2022,6.431182834382515
brimaam01,Amida Brimah,amida brimah,2021,0.0070556960996738
briscis01,Isaiah Briscoe,isaiah briscoe,2019,-0.21298145
brissos01,Oshae Brissett,oshae brissett,2020,-0.036887235158937
brissos01,Oshae Brissett,oshae brissett,2021,1.078280603069662
brissos01,Oshae Brissett,oshae brissett,2022,-0.9365465269152032
broekry01,Ryan Broekhoff,ryan broekhoff,2019,0.633947212
broekry01,Ryan Broekhoff,ryan broekhoff,2020,0.450950648232465
brogdma01,Malcolm Brogdon,malcolm brogdon,2017,4.693845993
brogdma01,Malcolm Brogdon,malcolm brogdon,2018,1.912709325
brogdma01,Malcolm Brogdon,malcolm brogdon,2019,6.769914198
brogdma01,Malcolm Brogdon,malcolm brogdon,2020,3.36910284640504
brogdma01,Malcolm Brogdon,malcolm brogdon,2021,2.898764039910493
brogdma01,Malcolm Brogdon,malcolm brogdon,2022,2.727875359084309
brookaa01,Aaron Brooks,aaron brooks,2017,-0.175476963
brookaa01,Aaron Brooks,aaron brooks,2018,-0.392122078
brookar01,Armoni Brooks,armoni brooks,2021,-0.3147351585656675
brookar01,Armoni Brooks,armoni brooks,2022,-0.003935653797226
brookdi01,Dillon Brooks,dillon brooks,2018,2.116666
brookdi01,Dillon Brooks,dillon brooks,2019,-0.32591266
brookdi01,Dillon Brooks,dillon brooks,2020,1.92860264555036
brookdi01,Dillon Brooks,dillon brooks,2021,4.072346013841128
brookdi01,Dillon Brooks,dillon brooks,2022,3.784399995816959
brookma01,MarShon Brooks,marshon brooks,2018,0.972933437
brookma01,MarShon Brooks,marshon brooks,2019,-0.06609173
brownan02,Anthony Brown,anthony brown,2017,-0.034032871
brownan02,Anthony Brown,anthony brown,2018,0.049560381
brownbo02,Bobby Brown,bobby brown,2017,-0.001156181
brownbo02,Bobby Brown,bobby brown,2018,-0.651152594
brownbr01,Bruce Brown,bruce brown,2019,1.844722746
brownbr01,Bruce Brown,bruce brown,2020,2.36109616274067
brownbr01,Bruce Brown,bruce brown,2021,3.250427829849431
brownbr01,Bruce Brown,bruce brown,2022,3.301152856179081
brownch02,Charles Brown Jr.,charles brown,2020,0.189185563981857
brownch02,Charlie Brown Jr.,charlie brown,2021,-0.3088992395224932
brownch02,Charlie Brown Jr.,charlie brown,2022,0.2130342336832244
brownch05,Chaundee Brown Jr.,chaundee brown,2022,-0.1252116103685245
browngr01,Greg Brown III,greg brown,2022,-1.925576846011328
brownja02,Jaylen Brown,jaylen brown,2017,-0.821796394
brownja02,Jaylen Brown,jaylen brown,2018,6.414517146
brownja02,Jaylen Brown,jaylen brown,2019,1.430802791
brownja02,Jaylen Brown,jaylen brown,2020,6.1417041421751
brownja02,Jaylen Brown,jaylen brown,2021,4.741626730249489
brownja02,Jaylen Brown,jaylen brown,2022,8.905490132342509
brownlo01,Lorenzo Brown,lorenzo brown,2018,0.236378658
brownlo01,Lorenzo Brown,lorenzo brown,2019,-0.100581954
brownma02,Markel Brown,markel brown,2018,-0.061215784
brownmo01,Moses Brown,moses brown,2020,-0.334130526530929
brownmo01,Moses Brown,moses brown,2021,0.2587540331725255
brownmo01,Moses Brown,moses brown,2022,-0.4263536471321244
brownst02,Sterling Brown,sterling brown,2018,-0.028216525
brownst02,Sterling Brown,sterling brown,2019,-0.178763633
brownst02,Sterling Brown,sterling brown,2020,0.437610919140218
brownst02,Sterling Brown,sterling brown,2021,0.3683302260746195
brownst02,Sterling Brown,sterling brown,2022,0.292489091505477
browntr01,Troy Brown Jr.,troy brown,2019,-0.29725383
browntr01,Troy Brown Jr.,troy brown,2020,1.22517548663688
browntr01,Troy Brown Jr.,troy brown,2021,-0.229925112859179
browntr01,Troy Brown Jr.,troy brown,2022,0.6451346157406724
brunsja01,Jalen Brunson,jalen brunson,2019,1.760218389
brunsja01,Jalen Brunson,jalen brunson,2020,2.547079346816
brunsja01,Jalen Brunson,jalen brunson,2021,3.741497325474405
brunsja01,Jalen Brunson,jalen brunson,2022,7.788182180376651
brussni01,Nicolas Brussino,nicolas brussino,2017,-0.542463701
brussni01,Nicolas Brussino,nicolas brussino,2018,-0.001040318
bryanel01,Elijah Bryant,elijah bryant,2021,-0.201423885807915
bryanth01,Thomas Bryant,thomas bryant,2018,-0.196428534
bryanth01,Thomas Bryant,thomas bryant,2019,0.979397191
bryanth01,Thomas Bryant,thomas bryant,2020,1.12767507046908
bryanth01,Thomas Bryant,thomas bryant,2021,0.2492045552782584
bryanth01,Thomas Bryant,thomas bryant,2022,-0.8552378626059384
buchash01,Shaq Buchanan,shaq buchanan,2022,-0.0217311100754007
bullore01,Reggie Bullock,reggie bullock,2017,1.047445189
bullore01,Reggie Bullock,reggie bullock,2018,2.761715946
bullore01,Reggie Bullock,reggie bullock,2019,0.498168681
bullore01,Reggie Bullock,reggie bullock,2020,0.488083226251346
bullore01,Reggie Bullock,reggie bullock,2021,2.385430469081169
bullore01,Reggie Bullock,reggie bullock,2022,3.184023023831464
burketr01,Trey Burke,trey burke,2017,-0.863071619
burketr01,Trey Burke,trey burke,2018,1.893622567
burketr01,Trey Burke,trey burke,2019,2.633266532
burketr01,Trey Burke,trey burke,2020,1.66316134981078
burketr01,Trey Burke,trey burke,2021,0.4895132969564974
burketr01,Trey Burke,trey burke,2022,-0.001570935470862
burksal01,Alec Burks,alec burks,2017,0.264954934
burksal01,Alec Burks,alec burks,2018,0.94681923
burksal01,Alec Burks,alec burks,2019,0.203662522
burksal01,Alec Burks,alec burks,2020,2.74620713465576
burksal01,Alec Burks,alec burks,2021,3.656493598843491
burksal01,Alec Burks,alec burks,2022,6.171371348002278
burtode02,Deonte Burton,deonte burton,2019,0.116471547
burtode02,Deonte Burton,deonte burton,2020,-1.18142165040585
butleja02,Jared Butler,jared butler,2022,0.1728662855892363
butleji01,Jimmy Butler,jimmy butler,2017,14.82461084
butleji01,Jimmy Butler,jimmy butler,2018,12.73994626
butleji01,Jimmy Butler,jimmy butler,2019,11.13844142
butleji01,Jimmy Butler,jimmy butler,2020,11.8023759033937
butleji01,Jimmy Butler,jimmy butler,2021,8.574747277491971
butleji01,Jimmy Butler,jimmy butler,2022,11.58011596876057
buyckdw01,Dwight Buycks,dwight buycks,2018,0.133314396
cabocbr01,Bruno Caboclo,bruno caboclo,2017,0.203573358
cabocbr01,Bruno Caboclo,bruno caboclo,2018,0.100941347
cabocbr01,Bruno Caboclo,bruno caboclo,2019,0.681453507
cabocbr01,Bruno Caboclo,bruno caboclo,2020,0.246298492601454
cabocbr01,Bruno Caboclo,bruno caboclo,2021,0.0092099390196142
cacokde01,Devontae Cacok,devontae cacok,2020,-0.013153830139738
cacokde01,Devontae Cacok,devontae cacok,2021,0.2623754760094776
cacokde01,Devontae Cacok,devontae cacok,2022,0.515405155731331
caldejo01,Jose Calderon,jose calderon,2017,-0.403690472
caldejo01,Jose Calderon,jose calderon,2018,1.816606014
caldejo01,Jose Calderon,jose calderon,2019,-1.313025087
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2017,3.476403088
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2018,3.772833131
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2019,3.388708417
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2020,2.49357222574419
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2021,2.946467901097611
caldwke01,Kentavious Caldwell-Pope,kentavious caldwell pope,2022,1.955177918607547
campafa01,Facundo Campazzo,facundo campazzo,2021,4.318792266984283
campafa01,Facundo Campazzo,facundo campazzo,2022,1.031605200215769
canaais01,Isaiah Canaan,isaiah canaan,2017,-0.307289362
canaais01,Isaiah Canaan,isaiah canaan,2018,0.986058729
canaais01,Isaiah Canaan,isaiah canaan,2019,-0.549920284
cancavl01,Vlatko Cancar,vlatko cancar,2020,0.045398723757364
cancavl01,Vlatko Cancar,vlatko cancar,2021,-0.5079005498439619
cancavl01,Vlatko Cancar,vlatko cancar,2022,-0.034466183458737
cannade01,Devin Cannady,devin cannady,2021,0.0299370670273543
cannade01,Devin Cannady,devin cannady,2022,-0.1726709904237094
capelca01,Clint Capela,clint capela,2017,3.523056969
capelca01,Clint Capela,clint capela,2018,8.439725989
capelca01,Clint Capela,clint capela,2019,7.151116247
capelca01,Clint Capela,clint capela,2020,3.84345755700125
capelca01,Clint Capela,clint capela,2021,11.01088524298106
capelca01,Clint Capela,clint capela,2022,5.70626355086496
careyve01,Vernon Carey Jr.,vernon carey,2021,-0.0167505587054724
careyve01,Vernon Carey Jr.,vernon carey,2022,-0.0672702628288923
carrode01,DeMarre Carroll,demarre carroll,2017,4.013975173
carrode01,DeMarre Carroll,demarre carroll,2018,3.399648468
carrode01,DeMarre Carroll,demarre carroll,2019,1.506976808
carrode01,DeMarre Carroll,demarre carroll,2020,0.274230514847237
carteje01,Jevon Carter,jevon carter,2019,0.048695351
carteje01,Jevon Carter,jevon carter,2020,1.5533540420268
carteje01,Jevon Carter,jevon carter,2021,0.7650430658668895
carteje01,Jevon Carter,jevon carter,2022,0.1135630575978478
cartemi01,Michael Carter-Williams,michael carter williams,2017,1.078538795
cartemi01,Michael Carter-Williams,michael carter williams,2018,1.643408394
cartemi01,Michael Carter-Williams,michael carter williams,2019,1.02118832
cartemi01,Michael Carter-Williams,michael carter williams,2020,3.01518905533605
cartemi01,Michael Carter-Williams,michael carter williams,2021,0.7445856926791592
cartevi01,Vince Carter,vince carter,2017,3.62836706
cartevi01,Vince Carter,vince carter,2018,1.687121062
cartevi01,Vince Carter,vince carter,2019,0.905034635
cartevi01,Vince Carter,vince carter,2020,-0.535855449912581
cartewe01,Wendell Carter Jr.,wendell carter,2019,-0.28154397
cartewe01,Wendell Carter Jr.,wendell carter,2020,0.057017050889697
cartewe01,Wendell Carter Jr.,wendell carter,2021,0.7617866545014439
cartewe01,Wendell Carter Jr.,wendell carter,2022,3.488158075628102
carusal01,Alex Caruso,alex caruso,2018,0.412185533
carusal01,Alex Caruso,alex caruso,2019,2.151722324
carusal01,Alex Caruso,alex caruso,2020,4.47156955152683
carusal01,Alex Caruso,alex caruso,2021,3.249303802505665
carusal01,Alex Caruso,alex caruso,2022,5.224073629250333
casspom01,Omri Casspi,omri casspi,2017,-0.338761525
casspom01,Omri Casspi,omri casspi,2018,0.762878731
casspom01,Omri Casspi,omri casspi,2019,1.255989211
caulewi01,Willie Cauley-Stein,willie cauley stein,2017,-0.682820887
